haul_id,species,length_mm,number,year,day,month,lat,lon,temp_obs,period,yday,X,Y,life_stage,temp,chl,depth
1993_02_10_7,Agonus cataphractus,7,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,7,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,7,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,7,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,8,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,8,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,8,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,9,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,9,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Agonus cataphractus,10,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Ammodytidae,46,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,mixed,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,29,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,30,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,30,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,30,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,32,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,32,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,32,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,33,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,34,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Clupea harengus,34,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,larvae,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_7,Pomatoschistus sp,32,NA,1993,10,2,56.41016666666667,11.265833333333333,NA,old,41,639.8006379613015,6254.034749017727,mixed,3.550562099167703,1.4096247158775752,20.06275749206543
1993_02_10_8,Agonus cataphractus,7,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Ammodytidae,43,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Aphia minuta,41,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Clupea harengus,15,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Clupea harengus,28,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Clupea harengus,31,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Clupea harengus,33,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Clupea harengus,34,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Clupea harengus,34,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Crystallogobius linearis,27,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Crystallogobius linearis,27,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Crystallogobius linearis,28,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Crystallogobius linearis,29,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Microstomus kitt,21,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,9,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,9,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,9,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,9,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,10,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,10,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,10,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,10,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,10,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,10,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,12,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,12,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pholis gunnellus,12,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,larvae,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pomatoschistus sp,37,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pomatoschistus sp,37,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pomatoschistus sp,38,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pomatoschistus sp,39,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pomatoschistus sp,39,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_8,Pomatoschistus sp,40,NA,1993,10,2,56.605,11.551666666666666,3.03,old,41,656.6264708699284,6276.330388328371,mixed,3.5992196098926064,1.3737353965625119,23.57613754272461
1993_02_10_9,Chirolophis ascanii,12,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Chirolophis ascanii,19,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,23,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,25,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,25,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,27,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,27,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,29,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,29,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,30,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,31,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,31,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,31,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,32,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,32,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,32,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,33,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,33,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,33,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,34,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,35,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Clupea harengus,36,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,larvae,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_10_9,Pomatoschistus sp,35,NA,1993,10,2,56.66833333333334,11.963333333333333,3.03,old,41,681.5825128710792,6284.3920184161725,mixed,3.5418575104901238,1.3595394580258746,33.356136322021484
1993_02_11_10,Agonus cataphractus,11,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Anguilla anguilla,73,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Anguilla anguilla,75,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,34,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,35,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,35,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,36,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,38,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,38,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,40,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,44,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Aphia minuta,44,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,mixed,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,26,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,31,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,31,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,31,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,31,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,33,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,33,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,34,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
1993_02_11_10,Clupea harengus,35,NA,1993,11,2,56.68,12.343333333333334,3.09,old,42,704.7943318189091,6286.761096542517,larvae,3.2788093732232135,1.3130745589853277,35.71486282348633
